building_stock,building_type,building_period,location_id,heat_source,number_of_buildings,average_gross_floor_area_m2_per_building
AmBIENCe_2016_non-residential,HEA,2000-2010,NL,Gas,1275.8888940109912,338.43626501187714
AmBIENCe_2016_non-residential,HEA,2000-2010,PL,Gas,2181.4159292035406,511.90287435729
AmBIENCe_2016_non-residential,HEA,2000-2010,PT,Gas,2739.188586714222,560.75
AmBIENCe_2016_non-residential,HEA,2000-2010,RO,Gas,5070.993914807302,226.9797421731123
AmBIENCe_2016_non-residential,HEA,2000-2010,SE,Electricity,580.0684670977557,1510.2685624012638
AmBIENCe_2016_non-residential,HEA,2000-2010,SE,Gas,1160.1369341955115,1510.2685624012638
AmBIENCe_2016_non-residential,HEA,2000-2010,SI,Gas,229.59183673469389,1610.914769458371
AmBIENCe_2016_non-residential,HEA,2000-2010,SK,Gas,45.52590266875981,6190.476190476191
AmBIENCe_2016_non-residential,HEA,2011-2021,AT,Electricity,3123.4386552484807,49.62479405175613
AmBIENCe_2016_non-residential,HEA,2011-2021,AT,Gas,3123.4386552484807,49.62479405175613
AmBIENCe_2016_non-residential,HEA,2011-2021,BE,Electricity,60.30868779512775,829.0679473884926
AmBIENCe_2016_non-residential,HEA,2011-2021,BE,Gas,60.30868779512775,829.0679473884926
AmBIENCe_2016_non-residential,HEA,2011-2021,BG,Gas,494.43757725587136,1618.0000000000002
AmBIENCe_2016_non-residential,HEA,2011-2021,CY,Gas,17.443890746592118,1337.4309859489235
AmBIENCe_2016_non-residential,HEA,2011-2021,CZ,Gas,424.2836654171253,635.8271067943576
AmBIENCe_2016_non-residential,HEA,2011-2021,DE,Electricity,7281.628328967213,1280.6201550969035
AmBIENCe_2016_non-residential,HEA,2011-2021,DE,Gas,7281.628328967213,1280.6201550969035
AmBIENCe_2016_non-residential,HEA,2011-2021,DK,Electricity,47.281323877068566,702.6111221845723
AmBIENCe_2016_non-residential,HEA,2011-2021,DK,Gas,94.56264775413713,702.6111221845723
AmBIENCe_2016_non-residential,HEA,2011-2021,EE,Electricity,46.6804979253112,14459.999999999998
AmBIENCe_2016_non-residential,HEA,2011-2021,EE,Gas,93.3609958506224,14459.999999999998
AmBIENCe_2016_non-residential,HEA,2011-2021,EL,Gas,470.4,284.258880247419
AmBIENCe_2016_non-residential,HEA,2011-2021,ES,Gas,1734.779566130161,379.72295370781274
AmBIENCe_2016_non-residential,HEA,2011-2021,FI,Electricity,47.6190476190476,1402.6717557251911
AmBIENCe_2016_non-residential,HEA,2011-2021,FI,Gas,95.2380952380952,1402.6717557251911
AmBIENCe_2016_non-residential,HEA,2011-2021,FR,Electricity,1420.4779237221078,929.2647058823529
AmBIENCe_2016_non-residential,HEA,2011-2021,FR,Gas,1420.4779237221078,929.2647058823529
AmBIENCe_2016_non-residential,HEA,2011-2021,HR,Gas,421.05263157894734,139.76069046684975
AmBIENCe_2016_non-residential,HEA,2011-2021,HU,Gas,390.893420575185,1186.4311127560336
AmBIENCe_2016_non-residential,HEA,2011-2021,IE,Electricity,390.87947882736154,304.35213641320513
AmBIENCe_2016_non-residential,HEA,2011-2021,IE,Gas,390.87947882736154,304.35213641320513
AmBIENCe_2016_non-residential,HEA,2011-2021,IT,Gas,3215.320244608947,690.4444444444445
AmBIENCe_2016_non-residential,HEA,2011-2021,LT,Electricity,16.897081413210444,2170.0
AmBIENCe_2016_non-residential,HEA,2011-2021,LT,Gas,33.79416282642089,2170.0
AmBIENCe_2016_non-residential,HEA,2011-2021,LU,Electricity,35.71428571428571,560.0000000000001
AmBIENCe_2016_non-residential,HEA,2011-2021,LU,Gas,35.71428571428571,560.0000000000001
AmBIENCe_2016_non-residential,HEA,2011-2021,LV,Electricity,6.32021931366458,6715.281253886906
AmBIENCe_2016_non-residential,HEA,2011-2021,LV,Gas,12.64043862732916,6715.281253886906
AmBIENCe_2016_non-residential,HEA,2011-2021,MT,Gas,8.338805992944087,839.448717948718
AmBIENCe_2016_non-residential,HEA,2011-2021,NL,Electricity,198.7216214546888,327.9885976366949
AmBIENCe_2016_non-residential,HEA,2011-2021,NL,Gas,198.7216214546888,327.9885976366949
AmBIENCe_2016_non-residential,HEA,2011-2021,PL,Gas,2125.0,511.90287435729005
AmBIENCe_2016_non-residential,HEA,2011-2021,PT,Gas,2008.024966562639,560.75
AmBIENCe_2016_non-residential,HEA,2011-2021,RO,Gas,1298.1744421906692,226.97974217311233
AmBIENCe_2016_non-residential,HEA,2011-2021,SE,Electricity,142.6397869912514,1510.268562401264
AmBIENCe_2016_non-residential,HEA,2011-2021,SE,Gas,285.2795739825028,1510.268562401264
AmBIENCe_2016_non-residential,HEA,2011-2021,SI,Gas,56.12244897959184,1610.9147694583712
AmBIENCe_2016_non-residential,HEA,2011-2021,SK,Gas,25.117739403453694,6190.476190476191
AmBIENCe_2016_non-residential,HOR,1850-1944,AT,Electricity,3173.076923076923,623.9999999999999
AmBIENCe_2016_non-residential,HOR,1850-1944,AT,Gas,3173.076923076923,623.9999999999999
AmBIENCe_2016_non-residential,HOR,1850-1944,BE,Electricity,4605.300314348004,817.5362610490322
AmBIENCe_2016_non-residential,HOR,1850-1944,BE,Gas,4605.300314348004,817.5362610490322
AmBIENCe_2016_non-residential,HOR,1850-1944,BG,Gas,1058.0964153275647,1011.2500000000001
AmBIENCe_2016_non-residential,HOR,1850-1944,CY,Gas,7489.448321632405,106.99447887591387
AmBIENCe_2016_non-residential,HOR,1850-1944,CZ,Gas,1733.7580223514958,329.2103887513346
AmBIENCe_2016_non-residential,HOR,1850-1944,DE,Electricity,5060.137330165671,1687.7012307728016
AmBIENCe_2016_non-residential,HOR,1850-1944,DE,Gas,5060.137330165671,1687.7012307728016
AmBIENCe_2016_non-residential,HOR,1850-1944,DK,Electricity,297.8723404255323,100.3730174549389
AmBIENCe_2016_non-residential,HOR,1850-1944,DK,Gas,595.7446808510646,100.3730174549389
AmBIENCe_2016_non-residential,HOR,1850-1944,EE,Electricity,254.72568003688338,2891.9999999999995
AmBIENCe_2016_non-residential,HOR,1850-1944,EE,Gas,509.45136007376675,2891.9999999999995
AmBIENCe_2016_non-residential,HOR,1850-1944,EL,Gas,9598.550224370038,709.4751793892196
AmBIENCe_2016_non-residential,HOR,1850-1944,ES,Gas,43175.78673080778,250.26134728790743
AmBIENCe_2016_non-residential,HOR,1850-1944,FI,Electricity,383.6126629422718,190.70073371377757
AmBIENCe_2016_non-residential,HOR,1850-1944,FI,Gas,767.2253258845436,190.70073371377757
AmBIENCe_2016_non-residential,HOR,1850-1944,FR,Electricity,41887.26167449571,389.1397849462366
AmBIENCe_2016_non-residential,HOR,1850-1944,FR,Gas,41887.26167449571,389.1397849462366
AmBIENCe_2016_non-residential,HOR,1850-1944,HR,Gas,44517.54385964912,38.554673232234414
AmBIENCe_2016_non-residential,HOR,1850-1944,HU,Gas,1647.3601029211843,8552.4625018313
AmBIENCe_2016_non-residential,HOR,1850-1944,IE,Electricity,357.14285714285717,596.8077723802915
AmBIENCe_2016_non-residential,HOR,1850-1944,IE,Gas,357.14285714285717,596.8077723802915
AmBIENCe_2016_non-residential,HOR,1850-1944,IT,Gas,37049.82456140351,217.005076142132
AmBIENCe_2016_non-residential,HOR,1850-1944,LT,Electricity,78.34101382488478,723.3333333333334
AmBIENCe_2016_non-residential,HOR,1850-1944,LT,Gas,156.68202764976957,723.3333333333334
AmBIENCe_2016_non-residential,HOR,1850-1944,LU,Electricity,195.4022988505747,870.0000000000001
AmBIENCe_2016_non-residential,HOR,1850-1944,LU,Gas,195.4022988505747,870.0000000000001
AmBIENCe_2016_non-residential,HOR,1850-1944,LV,Electricity,41.11920467012092,396.988843104011
AmBIENCe_2016_non-residential,HOR,1850-1944,LV,Gas,82.23840934024184,396.988843104011
AmBIENCe_2016_non-residential,HOR,1850-1944,MT,Gas,229.0748898678414,454.00000000000006
AmBIENCe_2016_non-residential,HOR,1850-1944,NL,Electricity,1954.0304505746035,1017.3546633402447
AmBIENCe_2016_non-residential,HOR,1850-1944,NL,Gas,1954.0304505746035,1017.3546633402447
AmBIENCe_2016_non-residential,HOR,1850-1944,PL,Gas,6982.122685526251,1704.3913545730024
AmBIENCe_2016_non-residential,HOR,1850-1944,PT,Gas,6868.569925009866,584.6923076923077
AmBIENCe_2016_non-residential,HOR,1850-1944,RO,Gas,4750.000000000001,100.80449743142384
AmBIENCe_2016_non-residential,HOR,1850-1944,SE,Electricity,1007.281553398058,710.0387763894873
AmBIENCe_2016_non-residential,HOR,1850-1944,SE,Gas,2014.563106796116,710.0387763894873
AmBIENCe_2016_non-residential,HOR,1850-1944,SI,Gas,149.8235858591047,1042.2932030838685
AmBIENCe_2016_non-residential,HOR,1850-1944,SK,Gas,426.1363636363637,5131.195335276968
AmBIENCe_2016_non-residential,HOR,1945-1969,AT,Electricity,5176.282051282051,624.0000000000001
AmBIENCe_2016_non-residential,HOR,1945-1969,AT,Gas,5176.282051282051,624.0000000000001
AmBIENCe_2016_non-residential,HOR,1945-1969,BE,Electricity,517.883879480114,1004.0860907314014
AmBIENCe_2016_non-residential,HOR,1945-1969,BE,Gas,517.883879480114,1004.0860907314014
AmBIENCe_2016_non-residential,HOR,1945-1969,BG,Gas,929.5426452410381,1011.2500000000002
AmBIENCe_2016_non-residential,HOR,1945-1969,CY,Gas,1100.651976134653,106.99447887591386
AmBIENCe_2016_non-residential,HOR,1945-1969,CZ,Gas,701.4734076653613,329.2103887513346
AmBIENCe_2016_non-residential,HOR,1945-1969,DE,Electricity,14754.055590220863,1881.8554552826085
AmBIENCe_2016_non-residential,HOR,1945-1969,DE,Gas,14754.055590220863,1881.8554552826085
AmBIENCe_2016_non-residential,HOR,1945-1969,DK,Electricity,364.06619385342793,100.3730174549389
AmBIENCe_2016_non-residential,HOR,1945-1969,DK,Gas,728.1323877068559,100.3730174549389
AmBIENCe_2016_non-residential,HOR,1945-1969,EE,Electricity,238.58921161825725,2891.9999999999995
AmBIENCe_2016_non-residential,HOR,1945-1969,EE,Gas,477.1784232365145,2891.9999999999995
AmBIENCe_2016_non-residential,HOR,1945-1969,EL,Gas,888.5053503624439,709.4751793892196
AmBIENCe_2016_non-residential,HOR,1945-1969,ES,Gas,33825.61635598316,250.2613472879074
AmBIENCe_2016_non-residential,HOR,1945-1969,FI,Electricity,573.556797020484,410.367304451274
AmBIENCe_2016_non-residential,HOR,1945-1969,FI,Gas,1147.113594040968,410.367304451274
AmBIENCe_2016_non-residential,HOR,1945-1969,FR,Electricity,8017.684443216358,389.13978494623655
AmBIENCe_2016_non-residential,HOR,1945-1969,FR,Gas,8017.684443216358,389.13978494623655
AmBIENCe_2016_non-residential,HOR,1945-1969,HR,Gas,55456.1403508772,38.55467323223441
AmBIENCe_2016_non-residential,HOR,1945-1969,HU,Gas,725.7082710461513,10517.79419647883
AmBIENCe_2016_non-residential,HOR,1945-1969,IE,Electricity,423.5880398671096,596.8077723802916
AmBIENCe_2016_non-residential,HOR,1945-1969,IE,Gas,423.5880398671096,596.8077723802916
AmBIENCe_2016_non-residential,HOR,1945-1969,IT,Gas,5207.251461988303,217.005076142132
AmBIENCe_2016_non-residential,HOR,1945-1969,LT,Electricity,59.90783410138249,723.3333333333333
AmBIENCe_2016_non-residential,HOR,1945-1969,LT,Gas,119.81566820276498,723.3333333333333
AmBIENCe_2016_non-residential,HOR,1945-1969,LU,Electricity,45.977011494252864,870.0000000000001
AmBIENCe_2016_non-residential,HOR,1945-1969,LU,Gas,45.977011494252864,870.0000000000001
AmBIENCe_2016_non-residential,HOR,1945-1969,LV,Electricity,191.96724251896416,238.09699392468002
AmBIENCe_2016_non-residential,HOR,1945-1969,LV,Gas,383.9344850379283,238.09699392468002
AmBIENCe_2016_non-residential,HOR,1945-1969,MT,Gas,317.18061674008806,454.0000000000001
AmBIENCe_2016_non-residential,HOR,1945-1969,NL,Electricity,608.7933100452228,843.1106186882272
AmBIENCe_2016_non-residential,HOR,1945-1969,NL,Gas,608.7933100452228,843.1106186882272
AmBIENCe_2016_non-residential,HOR,1945-1969,PL,Gas,7297.284023378027,1704.3913545730022
AmBIENCe_2016_non-residential,HOR,1945-1969,PT,Gas,3824.2336534666497,584.6923076923077
AmBIENCe_2016_non-residential,HOR,1945-1969,RO,Gas,17264.42307692308,100.80449743142384
AmBIENCe_2016_non-residential,HOR,1945-1969,SE,Electricity,1181.2297734627828,710.0387763894875
AmBIENCe_2016_non-residential,HOR,1945-1969,SE,Gas,2362.4595469255655,710.0387763894875
AmBIENCe_2016_non-residential,HOR,1945-1969,SI,Gas,669.2771773784087,159.6444513298968
AmBIENCe_2016_non-residential,HOR,1945-1969,SK,Gas,229.1666666666667,5131.195335276968
AmBIENCe_2016_non-residential,HOR,1970-1979,AT,Electricity,1794.8717948717947,624.0
AmBIENCe_2016_non-residential,HOR,1970-1979,AT,Gas,1794.8717948717947,624.0
AmBIENCe_2016_non-residential,HOR,1970-1979,BE,Electricity,57.54121651532556,1390.3077627615464
AmBIENCe_2016_non-residential,HOR,1970-1979,BE,Gas,57.54121651532556,1390.3077627615464
AmBIENCe_2016_non-residential,HOR,1970-1979,BG,Gas,810.877626699629,1011.2500000000002
AmBIENCe_2016_non-residential,HOR,1970-1979,CY,Gas,213.31915037108166,106.99447887591387
AmBIENCe_2016_non-residential,HOR,1970-1979,CZ,Gas,229.57186952312546,329.2103887513346
AmBIENCe_2016_non-residential,HOR,1970-1979,DE,Electricity,9141.382534815684,1718.0114649164123
AmBIENCe_2016_non-residential,HOR,1970-1979,DE,Gas,9141.382534815684,1718.0114649164123
AmBIENCe_2016_non-residential,HOR,1970-1979,DK,Electricity,231.67848699763627,100.3730174549389
AmBIENCe_2016_non-residential,HOR,1970-1979,DK,Gas,463.35697399527254,100.3730174549389
AmBIENCe_2016_non-residential,HOR,1970-1979,EE,Electricity,234.55509451360072,2891.9999999999995
AmBIENCe_2016_non-residential,HOR,1970-1979,EE,Gas,469.11018902720144,2891.9999999999995
AmBIENCe_2016_non-residential,HOR,1970-1979,EL,Gas,700.0345184673799,709.4751793892198
AmBIENCe_2016_non-residential,HOR,1970-1979,ES,Gas,8839.44678292243,250.26134728790737
AmBIENCe_2016_non-residential,HOR,1970-1979,FI,Electricity,446.9273743016759,284.6692111959288
AmBIENCe_2016_non-residential,HOR,1970-1979,FI,Gas,893.8547486033518,284.6692111959288
AmBIENCe_2016_non-residential,HOR,1970-1979,FR,Electricity,5165.239016302845,389.1397849462366
AmBIENCe_2016_non-residential,HOR,1970-1979,FR,Gas,5165.239016302845,389.1397849462366
AmBIENCe_2016_non-residential,HOR,1970-1979,HR,Gas,70210.52631578947,38.554673232234414
AmBIENCe_2016_non-residential,HOR,1970-1979,HU,Gas,1000.0,966.1835748792271
AmBIENCe_2016_non-residential,HOR,1970-1979,IE,Electricity,323.92026578073086,596.8077723802916
AmBIENCe_2016_non-residential,HOR,1970-1979,IE,Gas,323.92026578073086,596.8077723802916
AmBIENCe_2016_non-residential,HOR,1970-1979,IT,Gas,38294.0350877193,217.00507614213203
AmBIENCe_2016_non-residential,HOR,1970-1979,LT,Electricity,129.03225806451616,723.3333333333333
AmBIENCe_2016_non-residential,HOR,1970-1979,LT,Gas,258.0645161290323,723.3333333333333
AmBIENCe_2016_non-residential,HOR,1970-1979,LU,Electricity,34.48275862068965,870.0000000000001
AmBIENCe_2016_non-residential,HOR,1970-1979,LU,Gas,34.48275862068965,870.0000000000001
AmBIENCe_2016_non-residential,HOR,1970-1979,LV,Electricity,39.92477648439122,327.09243590090466
AmBIENCe_2016_non-residential,HOR,1970-1979,LV,Gas,79.84955296878243,327.09243590090466
AmBIENCe_2016_non-residential,HOR,1970-1979,MT,Gas,185.02202643171805,454.00000000000006
AmBIENCe_2016_non-residential,HOR,1970-1979,NL,Electricity,369.3066319425301,1080.9929320490305
AmBIENCe_2016_non-residential,HOR,1970-1979,NL,Gas,369.3066319425301,1080.9929320490305
AmBIENCe_2016_non-residential,HOR,1970-1979,PL,Gas,2530.327587053682,1704.391354573002
AmBIENCe_2016_non-residential,HOR,1970-1979,PT,Gas,1532.4299434284962,584.6923076923077
AmBIENCe_2016_non-residential,HOR,1970-1979,RO,Gas,3105.7692307692305,100.80449743142387
AmBIENCe_2016_non-residential,HOR,1970-1979,SE,Electricity,598.7055016181228,710.0387763894875
AmBIENCe_2016_non-residential,HOR,1970-1979,SE,Gas,1197.4110032362455,710.0387763894875
AmBIENCe_2016_non-residential,HOR,1970-1979,SI,Gas,418.58520779715656,785.4030913947347
AmBIENCe_2016_non-residential,HOR,1970-1979,SK,Gas,34.0909090909091,5131.195335276967
AmBIENCe_2016_non-residential,HOR,1980-1989,AT,Electricity,1891.0256410256409,624.0
AmBIENCe_2016_non-residential,HOR,1980-1989,AT,Gas,1891.0256410256409,624.0
AmBIENCe_2016_non-residential,HOR,1980-1989,BE,Electricity,924.7399686138289,865.108059727523
AmBIENCe_2016_non-residential,HOR,1980-1989,BE,Gas,924.7399686138289,865.108059727523
AmBIENCe_2016_non-residential,HOR,1980-1989,BG,Gas,791.1001236093942,1011.2500000000002
AmBIENCe_2016_non-residential,HOR,1980-1989,CY,Gas,2076.7180844745917,106.99447887591386
AmBIENCe_2016_non-residential,HOR,1980-1989,CZ,Gas,540.3839188512814,329.2103887513346
AmBIENCe_2016_non-residential,HOR,1980-1989,DE,Electricity,9260.108182605269,1673.3065850252935
AmBIENCe_2016_non-residential,HOR,1980-1989,DE,Gas,9260.108182605269,1673.3065850252935
AmBIENCe_2016_non-residential,HOR,1980-1989,DK,Electricity,1820.3309692671396,100.3730174549389
AmBIENCe_2016_non-residential,HOR,1980-1989,DK,Gas,3640.661938534279,100.3730174549389
AmBIENCe_2016_non-residential,HOR,1980-1989,EE,Electricity,233.402489626556,2892.0
AmBIENCe_2016_non-residential,HOR,1980-1989,EE,Gas,466.804979253112,2892.0
AmBIENCe_2016_non-residential,HOR,1980-1989,EL,Gas,7377.2868484639275,709.4751793892196
AmBIENCe_2016_non-residential,HOR,1980-1989,ES,Gas,32882.74203247143,250.26134728790743
AmBIENCe_2016_non-residential,HOR,1980-1989,FI,Electricity,528.8640595903164,372.8765724115687
AmBIENCe_2016_non-residential,HOR,1980-1989,FI,Gas,1057.7281191806328,372.8765724115687
AmBIENCe_2016_non-residential,HOR,1980-1989,FR,Electricity,10715.943630837246,389.13978494623666
AmBIENCe_2016_non-residential,HOR,1980-1989,FR,Gas,10715.943630837246,389.13978494623666
AmBIENCe_2016_non-residential,HOR,1980-1989,HR,Gas,61815.78947368422,38.55467323223441
AmBIENCe_2016_non-residential,HOR,1980-1989,HU,Gas,191.42874553611767,13122.779902520055
AmBIENCe_2016_non-residential,HOR,1980-1989,IE,Electricity,1204.3189368770763,596.8077723802915
AmBIENCe_2016_non-residential,HOR,1980-1989,IE,Gas,1204.3189368770763,596.8077723802915
AmBIENCe_2016_non-residential,HOR,1980-1989,IT,Gas,47510.40935672514,217.00507614213203
AmBIENCe_2016_non-residential,HOR,1980-1989,LT,Electricity,82.94930875576036,723.3333333333334
AmBIENCe_2016_non-residential,HOR,1980-1989,LT,Gas,165.8986175115207,723.3333333333334
AmBIENCe_2016_non-residential,HOR,1980-1989,LU,Electricity,57.47126436781609,870.0000000000001
AmBIENCe_2016_non-residential,HOR,1980-1989,LU,Gas,57.47126436781609,870.0000000000001
AmBIENCe_2016_non-residential,HOR,1980-1989,LV,Electricity,201.0624427443277,227.32650987383298
AmBIENCe_2016_non-residential,HOR,1980-1989,LV,Gas,402.1248854886554,227.32650987383298
AmBIENCe_2016_non-residential,HOR,1980-1989,MT,Gas,118.94273127753304,454.00000000000006
AmBIENCe_2016_non-residential,HOR,1980-1989,NL,Electricity,486.81648181448156,1204.9835109992605
AmBIENCe_2016_non-residential,HOR,1980-1989,NL,Gas,486.81648181448156,1204.9835109992605
AmBIENCe_2016_non-residential,HOR,1980-1989,PL,Gas,3145.965325868082,1704.3913545730022
AmBIENCe_2016_non-residential,HOR,1980-1989,PT,Gas,3413.761347191159,584.6923076923077
AmBIENCe_2016_non-residential,HOR,1980-1989,RO,Gas,1096.1538461538462,100.80449743142385
AmBIENCe_2016_non-residential,HOR,1980-1989,SE,Electricity,792.8802588996762,710.0387763894873
AmBIENCe_2016_non-residential,HOR,1980-1989,SE,Gas,1585.7605177993523,710.0387763894873
AmBIENCe_2016_non-residential,HOR,1980-1989,SI,Gas,441.9208301968331,688.1351516386924
AmBIENCe_2016_non-residential,HOR,1980-1989,SK,Gas,30.303030303030308,5131.195335276968
AmBIENCe_2016_non-residential,HOR,1990-1999,AT,Electricity,1762.820512820513,624.0
AmBIENCe_2016_non-residential,HOR,1990-1999,AT,Gas,1762.820512820513,624.0
AmBIENCe_2016_non-residential,HOR,1990-1999,BE,Electricity,1357.1154657053366,832.6483844266726
AmBIENCe_2016_non-residential,HOR,1990-1999,BE,Gas,1357.1154657053366,832.6483844266726
AmBIENCe_2016_non-residential,HOR,1990-1999,BG,Gas,830.6551297898638,1011.2500000000002
AmBIENCe_2016_non-residential,HOR,1990-1999,CY,Gas,1899.2515193218783,106.99447887591387
AmBIENCe_2016_non-residential,HOR,1990-1999,CZ,Gas,84.74823685188728,329.2103887513346
AmBIENCe_2016_non-residential,HOR,1990-1999,DE,Electricity,8877.626653167317,1662.04331139965
AmBIENCe_2016_non-residential,HOR,1990-1999,DE,Gas,8877.626653167317,1662.04331139965
AmBIENCe_2016_non-residential,HOR,1990-1999,DK,Electricity,2614.6572104018915,100.3730174549389
AmBIENCe_2016_non-residential,HOR,1990-1999,DK,Gas,5229.314420803783,100.3730174549389
AmBIENCe_2016_non-residential,HOR,1990-1999,EE,Electricity,236.2840018441678,2892.0
AmBIENCe_2016_non-residential,HOR,1990-1999,EE,Gas,472.5680036883356,2892.0
AmBIENCe_2016_non-residential,HOR,1990-1999,EL,Gas,8238.867794269932,709.4751793892196
AmBIENCe_2016_non-residential,HOR,1990-1999,ES,Gas,35554.219282421334,250.26134728790737
AmBIENCe_2016_non-residential,HOR,1990-1999,FI,Electricity,305.40037243947853,20.829454477750783
AmBIENCe_2016_non-residential,HOR,1990-1999,FI,Gas,610.8007448789571,20.829454477750783
AmBIENCe_2016_non-residential,HOR,1990-1999,FR,Electricity,14930.367504835589,389.1397849462366
AmBIENCe_2016_non-residential,HOR,1990-1999,FR,Gas,14930.367504835589,389.1397849462366
AmBIENCe_2016_non-residential,HOR,1990-1999,HR,Gas,57745.61403508772,38.554673232234414
AmBIENCe_2016_non-residential,HOR,1990-1999,HU,Gas,263.3492980680676,9025.319648236036
AmBIENCe_2016_non-residential,HOR,1990-1999,IE,Electricity,1602.9900332225914,596.8077723802915
AmBIENCe_2016_non-residential,HOR,1990-1999,IE,Gas,1602.9900332225914,596.8077723802915
AmBIENCe_2016_non-residential,HOR,1990-1999,IT,Gas,27142.222222222215,217.005076142132
AmBIENCe_2016_non-residential,HOR,1990-1999,LT,Electricity,64.51612903225808,723.3333333333333
AmBIENCe_2016_non-residential,HOR,1990-1999,LT,Gas,129.03225806451616,723.3333333333333
AmBIENCe_2016_non-residential,HOR,1990-1999,LU,Electricity,80.45977011494251,870.0
AmBIENCe_2016_non-residential,HOR,1990-1999,LU,Gas,80.45977011494251,870.0
AmBIENCe_2016_non-residential,HOR,1990-1999,LV,Electricity,17.75546465810005,367.7485395213557
AmBIENCe_2016_non-residential,HOR,1990-1999,LV,Gas,35.5109293162001,367.7485395213557
AmBIENCe_2016_non-residential,HOR,1990-1999,MT,Gas,74.8898678414097,454.00000000000006
AmBIENCe_2016_non-residential,HOR,1990-1999,NL,Electricity,305.98020824003055,1624.240667913922
AmBIENCe_2016_non-residential,HOR,1990-1999,NL,Gas,305.98020824003055,1624.240667913922
AmBIENCe_2016_non-residential,HOR,1990-1999,PL,Gas,2005.0586906340552,1704.3913545730024
AmBIENCe_2016_non-residential,HOR,1990-1999,PT,Gas,3276.9372450993287,584.6923076923077
AmBIENCe_2016_non-residential,HOR,1990-1999,RO,Gas,274.03846153846155,100.80449743142385
AmBIENCe_2016_non-residential,HOR,1990-1999,SE,Electricity,711.9741100323623,710.0387763894873
AmBIENCe_2016_non-residential,HOR,1990-1999,SE,Gas,1423.9482200647246,710.0387763894873
AmBIENCe_2016_non-residential,HOR,1990-1999,SI,Gas,932.5345371041814,317.28830710463984
AmBIENCe_2016_non-residential,HOR,1990-1999,SK,Gas,87.12121212121212,5131.195335276968
AmBIENCe_2016_non-residential,HOR,2000-2010,AT,Electricity,1201.923076923077,624.0
AmBIENCe_2016_non-residential,HOR,2000-2010,AT,Gas,1201.923076923077,624.0
AmBIENCe_2016_non-residential,HOR,2000-2010,BE,Electricity,1441.837495525337,846.1425117505978
AmBIENCe_2016_non-residential,HOR,2000-2010,BE,Gas,1441.837495525337,846.1425117505978
AmBIENCe_2016_non-residential,HOR,2000-2010,BG,Gas,870.2101359703336,1011.2500000000002
AmBIENCe_2016_non-residential,HOR,2000-2010,CY,Gas,498.4369339454339,106.99447887591387
AmBIENCe_2016_non-residential,HOR,2000-2010,CZ,Gas,84.74823685188728,329.2103887513346
AmBIENCe_2016_non-residential,HOR,2000-2010,DE,Electricity,8170.675619872904,1639.3993132490018
AmBIENCe_2016_non-residential,HOR,2000-2010,DE,Gas,8170.675619872904,1639.3993132490018
AmBIENCe_2016_non-residential,HOR,2000-2010,DK,Electricity,3276.5957446808516,100.3730174549389
AmBIENCe_2016_non-residential,HOR,2000-2010,DK,Gas,6553.191489361703,100.3730174549389
AmBIENCe_2016_non-residential,HOR,2000-2010,EE,Electricity,243.19963116643618,2891.9999999999995
AmBIENCe_2016_non-residential,HOR,2000-2010,EE,Gas,486.39926233287235,2891.9999999999995
AmBIENCe_2016_non-residential,HOR,2000-2010,EL,Gas,12035.208836727648,709.4751793892195
AmBIENCe_2016_non-residential,HOR,2000-2010,ES,Gas,36182.802164762485,250.2613472879074
AmBIENCe_2016_non-residential,HOR,2000-2010,FI,Electricity,379.8882681564245,184.19772489148332
AmBIENCe_2016_non-residential,HOR,2000-2010,FI,Gas,759.776536312849,184.19772489148332
AmBIENCe_2016_non-residential,HOR,2000-2010,FR,Electricity,10099.198673666757,389.1397849462366
AmBIENCe_2016_non-residential,HOR,2000-2010,FR,Gas,10099.198673666757,389.1397849462366
AmBIENCe_2016_non-residential,HOR,2000-2010,HR,Gas,51385.964912280695,38.554673232234414
AmBIENCe_2016_non-residential,HOR,2000-2010,HU,Gas,563.7147936791457,9392.49075899148
AmBIENCe_2016_non-residential,HOR,2000-2010,IE,Electricity,988.3720930232557,596.8077723802916
AmBIENCe_2016_non-residential,HOR,2000-2010,IE,Gas,988.3720930232557,596.8077723802916
AmBIENCe_2016_non-residential,HOR,2000-2010,IT,Gas,27510.877192982454,217.005076142132
AmBIENCe_2016_non-residential,HOR,2000-2010,LT,Electricity,225.80645161290323,723.3333333333333
AmBIENCe_2016_non-residential,HOR,2000-2010,LT,Gas,451.61290322580646,723.3333333333333
AmBIENCe_2016_non-residential,HOR,2000-2010,LU,Electricity,57.47126436781609,870.0000000000001
AmBIENCe_2016_non-residential,HOR,2000-2010,LU,Gas,57.47126436781609,870.0000000000001
AmBIENCe_2016_non-residential,HOR,2000-2010,LV,Electricity,467.1615385781318,237.61006884046793
AmBIENCe_2016_non-residential,HOR,2000-2010,LV,Gas,934.3230771562636,237.61006884046793
AmBIENCe_2016_non-residential,HOR,2000-2010,MT,Gas,52.86343612334801,454.00000000000006
AmBIENCe_2016_non-residential,HOR,2000-2010,NL,Electricity,676.9071602244197,1035.1021824523145
AmBIENCe_2016_non-residential,HOR,2000-2010,NL,Gas,676.9071602244197,1035.1021824523145
AmBIENCe_2016_non-residential,HOR,2000-2010,PL,Gas,542.213054368646,1704.391354573002
