building_type,building_period,location_id,structure_type,design_U_value_W_m2K,effective_thermal_mass_J_m2K,linear_thermal_bridges_W_mK,external_U_value_to_ambient_air_W_m2K,external_U_value_to_ground_W_m2K,internal_U_value_to_structure_W_m2K,total_U_value_W_m2K
HOR,1990-1999,BG,base_floor,0.71,1058229.7373098964,0.0,0.0,0.2831618153407675,3.40315390883382,0.26141093460603815
HOR,1990-1999,BG,exterior_wall,1.0,889382.8094250405,0.0,1.2706480304955527,0.0,4.694835680751173,1.0
HOR,1990-1999,BG,light_exterior_wall,1.0,889382.8094250405,0.0,1.2706480304955527,0.0,4.694835680751173,1.0
HOR,1990-1999,BG,light_partition_wall,1.0,633139.1034781871,0.0,0.9629272989889264,0.0,3.430531732418525,0.7518796992481203
HOR,1990-1999,BG,partition_wall,1.0,633139.1034781871,0.0,0.9629272989889264,0.0,3.430531732418525,0.7518796992481203
HOR,1990-1999,BG,roof,1.05,1383752.631238076,0.0,1.2967765839199703,0.0,5.5176037834997365,1.05
HOR,1990-1999,BG,separating_floor,0.71,745443.7818488252,0.0,0.7010026312281861,0.0,3.2059241866660644,0.5752248237867617
HOR,1990-1999,CH,base_floor,0.5,382817.83180644806,0.0,0.0,0.23843517382856733,3.7378997476118965,0.2241377534045191
HOR,1990-1999,CH,exterior_wall,0.48,322737.509452659,0.0,0.5404718000890189,0.0,4.290040376850605,0.48
HOR,1990-1999,CH,light_exterior_wall,0.48,322737.509452659,0.0,0.5404718000890189,0.0,4.290040376850605,0.48
HOR,1990-1999,CH,light_partition_wall,0.48,296440.560855966,0.0,2.556262843967722,0.0,3.8845304288216926,1.541717049576784
HOR,1990-1999,CH,partition_wall,0.48,296440.560855966,0.0,2.556262843967722,0.0,3.8845304288216926,1.541717049576784
HOR,1990-1999,CH,roof,0.3,472157.80638393125,0.0,0.3261620321813205,0.0,3.74009973599296,0.3
HOR,1990-1999,CH,separating_floor,0.5,340684.39479035564,0.0,2.7429696749463672,0.0,3.905793593830848,1.6113482991323493
HOR,1990-1999,CY,base_floor,0.78,1057072.969470338,0.0,0.0,0.2936365966776469,3.556122914197137,0.2712397558711315
HOR,1990-1999,CY,exterior_wall,1.55,584999.0842227469,0.0,2.1383734565772228,0.0,5.633290932218789,1.5499999999999998
HOR,1990-1999,CY,light_exterior_wall,1.55,584999.0842227469,0.0,2.1383734565772228,0.0,5.633290932218789,1.5499999999999998
HOR,1990-1999,CY,light_partition_wall,1.55,490735.9574259682,0.0,1.4257134316002484,0.0,3.652860425381488,1.0254713860403573
HOR,1990-1999,CY,partition_wall,1.55,490735.9574259682,0.0,1.4257134316002484,0.0,3.652860425381488,1.0254713860403573
HOR,1990-1999,CY,roof,3.5,446484.9119858635,0.0,5.843071786310518,0.0,8.728179551122194,3.5
HOR,1990-1999,CY,separating_floor,0.78,745039.1036512275,0.0,0.7654337948833695,0.0,3.2722238536728616,0.6203276602513123
HOR,1990-1999,CZ,base_floor,0.7,1057564.793982253,0.0,0.0,0.28157155744257867,3.380009657170449,0.2599190151900048
HOR,1990-1999,CZ,exterior_wall,0.5,943404.2114554252,0.0,0.5927682276229994,0.0,3.1948881789137373,0.5
HOR,1990-1999,CZ,light_exterior_wall,0.5,943404.2114554252,0.0,0.5927682276229994,0.0,3.1948881789137373,0.5
HOR,1990-1999,CZ,light_partition_wall,0.5,651778.319656558,0.0,0.5028916268544129,0.0,2.928257686676427,0.4291845493562232
HOR,1990-1999,CZ,partition_wall,0.5,651778.319656558,0.0,0.5028916268544129,0.0,2.928257686676427,0.4291845493562232
HOR,1990-1999,CZ,roof,0.16,989533.8494268634,0.0,0.17163745786665596,0.0,2.3597931415373794,0.16
HOR,1990-1999,CZ,separating_floor,0.7,745211.2429179626,0.0,0.691733781313306,0.0,3.195617438940881,0.5686433793663688
HOR,1990-1999,DE,base_floor,0.375,1062528.2221391462,0.0,0.0,0.20748833887940943,2.910532754038891,0.19368105230629556
HOR,1990-1999,DE,exterior_wall,0.4,1076004.593486798,0.0,0.45167832054327495,0.0,3.499459155662562,0.4
HOR,1990-1999,DE,light_exterior_wall,0.4,1076004.593486798,0.0,0.45167832054327495,0.0,3.499459155662562,0.4
HOR,1990-1999,DE,light_partition_wall,0.4,688535.9189290875,0.0,1.025333810002469,0.0,3.457080642205434,0.7884264320390257
HOR,1990-1999,DE,partition_wall,0.4,688535.9189290875,0.0,1.025333810002469,0.0,3.457080642205434,0.7884264320390257
HOR,1990-1999,DE,roof,0.3,1391629.163911271,0.0,0.32876164066352676,0.0,3.4291678055810944,0.3
HOR,1990-1999,DE,separating_floor,0.375,746931.5503673384,0.0,0.8502091637761607,0.0,3.347320930458195,0.6779994104352951
HOR,1990-1999,DK,base_floor,0.32,1053755.2669244558,0.0,0.0,0.18951373517818335,2.7521714040513143,0.17730459173783752
HOR,1990-1999,DK,exterior_wall,0.31,1055794.6580851856,0.0,0.34638032559750603,0.0,2.9515376559078357,0.30999999999999994
HOR,1990-1999,DK,light_exterior_wall,0.31,1055794.6580851856,0.0,0.34638032559750603,0.0,2.9515376559078357,0.30999999999999994
HOR,1990-1999,DK,light_partition_wall,0.31,685189.9797878937,0.0,0.760857560101611,0.0,3.267801612818215,0.617161059128011
HOR,1990-1999,DK,partition_wall,0.31,685189.9797878937,0.0,0.760857560101611,0.0,3.267801612818215,0.617161059128011
HOR,1990-1999,DK,roof,0.2,1007703.5679460041,0.0,0.21559349018220414,0.0,2.765173000567214,0.2
HOR,1990-1999,DK,separating_floor,0.32,743796.863053287,0.0,0.8957444912917738,0.0,3.3829560852286673,0.708220690705555
HOR,1990-1999,EE,base_floor,1.0,1039146.1718249283,0.0,0.0,0.32058616709798937,3.952569169960474,0.2965347384866138
HOR,1990-1999,EE,exterior_wall,0.4,833307.8879670859,0.0,0.4679457182966776,0.0,2.7548209366391188,0.4
HOR,1990-1999,EE,light_exterior_wall,0.4,833307.8879670859,0.0,0.4679457182966776,0.0,2.7548209366391188,0.4
HOR,1990-1999,EE,light_partition_wall,0.4,611935.8685213559,0.0,0.405926527298559,0.0,2.728512960436562,0.353356890459364
HOR,1990-1999,EE,partition_wall,0.4,611935.8685213559,0.0,0.405926527298559,0.0,2.728512960436562,0.353356890459364
HOR,1990-1999,EE,roof,1.0,1379588.103408438,0.0,1.2285012285012284,0.0,5.376344086021505,1.0
HOR,1990-1999,EE,separating_floor,1.0,738681.4540106889,0.0,0.9629272989889264,0.0,3.430531732418525,0.7518796992481203
HOR,1990-1999,EL,base_floor,0.78,1065401.0254776087,0.0,0.0,0.29329302659988066,3.607298432606199,0.2712397558711315
HOR,1990-1999,EL,exterior_wall,0.8,871529.7198350825,0.0,0.9748614764850511,0.0,4.460040009182435,0.8
HOR,1990-1999,EL,light_exterior_wall,0.8,871529.7198350825,0.0,0.9748614764850511,0.0,4.460040009182435,0.8
HOR,1990-1999,EL,light_partition_wall,0.8,626573.7943311036,0.0,0.9861432373052186,0.0,3.4457422280777315,0.7667155259894013
HOR,1990-1999,EL,partition_wall,0.8,626573.7943311036,0.0,0.9861432373052186,0.0,3.4457422280777315,0.7667155259894013
HOR,1990-1999,EL,roof,0.7,1384971.8355814298,0.0,0.8168147143336396,0.0,4.89467703872039,0.7
HOR,1990-1999,EL,separating_floor,0.78,747937.1563690122,0.0,0.8125781602219718,0.0,3.3155047326885616,0.6526290304204171
HOR,1990-1999,ES,base_floor,0.73,1059450.4697266412,0.0,0.0,0.28626900288953894,3.448438754782937,0.2643262037918009
HOR,1990-1999,ES,exterior_wall,2.0,423759.32074250217,0.0,2.967359050445104,0.0,6.134969325153374,2.0
HOR,1990-1999,ES,light_exterior_wall,2.0,423759.32074250217,0.0,2.967359050445104,0.0,6.134969325153374,2.0
HOR,1990-1999,ES,light_partition_wall,2.0,383505.5312626001,0.0,1.774622892635315,0.0,3.7523452157598496,1.2048192771084336
HOR,1990-1999,ES,partition_wall,2.0,383505.5312626001,0.0,1.774622892635315,0.0,3.7523452157598496,1.2048192771084336
HOR,1990-1999,ES,roof,0.9,1022239.8528994123,0.0,1.059982541464023,0.0,5.963052459271962,0.8999999999999999
HOR,1990-1999,ES,separating_floor,0.73,745870.1126941032,0.0,0.7194918219405582,0.0,3.225877725977154,0.5882826980417439
HOR,1990-1999,FI,base_floor,1.0,1039146.1718249283,0.0,0.0,0.32058616709798937,3.952569169960474,0.2965347384866138
HOR,1990-1999,FI,exterior_wall,0.5,943404.2114554252,0.0,0.5927682276229994,0.0,3.1948881789137373,0.5
HOR,1990-1999,FI,light_exterior_wall,0.5,943404.2114554252,0.0,0.5927682276229994,0.0,3.1948881789137373,0.5
HOR,1990-1999,FI,light_partition_wall,0.5,651778.319656558,0.0,0.5028916268544129,0.0,2.928257686676427,0.4291845493562232
HOR,1990-1999,FI,partition_wall,0.5,651778.319656558,0.0,0.5028916268544129,0.0,2.928257686676427,0.4291845493562232
HOR,1990-1999,FI,roof,1.0,1379588.103408438,0.0,1.2285012285012284,0.0,5.376344086021505,1.0
HOR,1990-1999,FI,separating_floor,1.0,738681.4540106889,0.0,0.9629272989889264,0.0,3.430531732418525,0.7518796992481203
HOR,1990-1999,FR,base_floor,1.2,897546.7605182574,0.0,0.0,0.3383541930645383,4.414437808361464,0.31426654943738064
HOR,1990-1999,FR,exterior_wall,1.42,205012.1082335249,0.0,1.841222155932786,0.0,6.207179264511008,1.42
HOR,1990-1999,FR,light_exterior_wall,1.42,205012.1082335249,0.0,1.841222155932786,0.0,6.207179264511008,1.42
HOR,1990-1999,FR,light_partition_wall,1.42,193910.48733313679,0.0,3.0032693072265917,0.0,3.9309156485583867,1.701927281978983
HOR,1990-1999,FR,partition_wall,1.42,193910.48733313679,0.0,3.0032693072265917,0.0,3.9309156485583867,1.701927281978983
HOR,1990-1999,FR,roof,0.6,310815.05269645463,0.0,0.6731033063520372,0.0,5.5245378624378345,0.5999999999999999
HOR,1990-1999,FR,separating_floor,1.2,682313.5738308444,0.0,1.4411461350438701,0.0,3.658142954488398,1.0338536387593755
HOR,1990-1999,HR,base_floor,0.5,1021622.0122176649,0.0,0.0,0.24024234306337805,3.3436045368124296,0.2241377534045191
HOR,1990-1999,HR,exterior_wall,0.5,711160.8014785623,0.0,0.5719925528812723,0.0,3.9725813989718026,0.5
HOR,1990-1999,HR,light_exterior_wall,0.5,711160.8014785623,0.0,0.5719925528812723,0.0,3.9725813989718026,0.5
HOR,1990-1999,HR,light_partition_wall,0.5,558144.3001187715,0.0,1.2131736384504679,0.0,3.56855473533219,0.9053790165098526
HOR,1990-1999,HR,partition_wall,0.5,558144.3001187715,0.0,1.2131736384504679,0.0,3.56855473533219,0.9053790165098526
HOR,1990-1999,HR,roof,0.3,1391629.163911271,0.0,0.32876164066352676,0.0,3.4291678055810944,0.3
HOR,1990-1999,HR,separating_floor,0.5,732290.872065254,0.0,1.0373549482848046,0.0,3.47731224218457,0.7989973366755442
HOR,1990-1999,HU,base_floor,0.65,485033.37207914627,0.0,0.0,0.2688266296477333,4.049676575603804,0.25209218408338174
HOR,1990-1999,HU,exterior_wall,0.6,632174.3405361333,0.0,0.7043842162689735,0.0,4.048797269046548,0.6000000000000001
HOR,1990-1999,HU,light_exterior_wall,0.6,632174.3405361333,0.0,0.7043842162689735,0.0,4.048797269046548,0.6000000000000001
HOR,1990-1999,HU,light_partition_wall,0.6,517462.92562575854,0.0,0.9515487544351191,0.0,3.4228570789382435,0.7445617791620031
HOR,1990-1999,HU,partition_wall,0.6,517462.92562575854,0.0,0.9515487544351191,0.0,3.4228570789382435,0.7445617791620031
HOR,1990-1999,HU,roof,0.3,806249.0553235075,0.0,0.326840764682163,0.0,3.653108641491476,0.3
HOR,1990-1999,HU,separating_floor,0.65,440001.9459696967,0.0,2.4289871343467624,0.0,3.8683189732715175,1.4920819882423844
HOR,1990-1999,IE,base_floor,1.1,1018354.3017511403,0.0,0.0,0.33056952386398664,4.099888184867686,0.3059047561826931
HOR,1990-1999,IE,exterior_wall,0.7,558218.3884532957,0.0,0.8185088465444943,0.0,4.83471242263783,0.7000000000000001
HOR,1990-1999,IE,light_exterior_wall,0.7,558218.3884532957,0.0,0.8185088465444943,0.0,4.83471242263783,0.7000000000000001
HOR,1990-1999,IE,light_partition_wall,0.7,456993.46811616514,0.0,1.9445026947975026,0.0,3.789185431271925,1.2850509340916456
HOR,1990-1999,IE,partition_wall,0.7,456993.46811616514,0.0,1.9445026947975026,0.0,3.789185431271925,1.2850509340916456
HOR,1990-1999,IE,roof,0.3,1344229.153196939,0.0,0.3285291281604929,0.0,3.4546705351000506,0.3
HOR,1990-1999,IE,separating_floor,1.1,731100.943650341,0.0,1.0502697283620568,0.0,3.484872485347695,0.8070432868672048
HOR,1990-1999,IT,base_floor,0.8,1064425.7819526796,0.0,0.0,0.2964347842083682,3.597122302158273,0.27386581209894345
HOR,1990-1999,IT,exterior_wall,0.42,836179.4798924223,0.0,0.4926455063692026,0.0,2.8482300284823,0.42
HOR,1990-1999,IT,light_exterior_wall,0.42,836179.4798924223,0.0,0.4926455063692026,0.0,2.8482300284823,0.42
HOR,1990-1999,IT,light_partition_wall,0.42,613070.330632082,0.0,0.425458634277784,0.0,2.7735587400118864,0.36887405585807137
HOR,1990-1999,IT,partition_wall,0.42,613070.330632082,0.0,0.425458634277784,0.0,2.7735587400118864,0.36887405585807137
HOR,1990-1999,IT,roof,1.05,1383752.631238076,0.0,1.2967765839199703,0.0,5.5176037834997365,1.05
HOR,1990-1999,IT,separating_floor,0.8,747600.0324195281,0.0,0.7836990595611285,0.0,3.2894736842105265,0.6329113924050632
HOR,1990-1999,LT,base_floor,0.7,1057564.793982253,0.0,0.0,0.28157155744257867,3.380009657170449,0.2599190151900048
HOR,1990-1999,LT,exterior_wall,0.4,833307.8879670859,0.0,0.4679457182966776,0.0,2.7548209366391188,0.4
HOR,1990-1999,LT,light_exterior_wall,0.4,833307.8879670859,0.0,0.4679457182966776,0.0,2.7548209366391188,0.4
HOR,1990-1999,LT,light_partition_wall,0.4,611935.8685213559,0.0,0.405926527298559,0.0,2.728512960436562,0.353356890459364
HOR,1990-1999,LT,partition_wall,0.4,611935.8685213559,0.0,0.405926527298559,0.0,2.728512960436562,0.353356890459364
HOR,1990-1999,LT,roof,1.0,1379588.103408438,0.0,1.2285012285012284,0.0,5.376344086021505,1.0
HOR,1990-1999,LT,separating_floor,0.7,745211.2429179626,0.0,0.691733781313306,0.0,3.195617438940881,0.5686433793663688
HOR,1990-1999,LU,base_floor,1.2,995616.2298527366,0.0,0.0,0.3394803164816406,4.231311706629055,0.31426654943738064
HOR,1990-1999,LU,exterior_wall,1.1,963853.2273306826,0.0,1.4971186808407408,0.0,4.507406431120683,1.0999999999999999
HOR,1990-1999,LU,light_exterior_wall,1.1,963853.2273306826,0.0,1.4971186808407408,0.0,4.507406431120683,1.0999999999999999
HOR,1990-1999,LU,light_partition_wall,1.1,658297.796633237,0.0,1.0238570997191778,0.0,3.3097482114849948,0.7591150165102705
HOR,1990-1999,LU,partition_wall,1.1,658297.796633237,0.0,1.0238570997191778,0.0,3.3097482114849948,0.7591150165102705
HOR,1990-1999,LU,roof,1.2,1411224.4160557722,0.0,1.506024096385542,0.0,5.905511811023622,1.2
HOR,1990-1999,LU,separating_floor,1.2,722549.200465586,0.0,1.1361484567316795,0.0,3.531489111241907,0.8595988538681948
HOR,1990-1999,LV,base_floor,1.0,1039146.1718249283,0.0,0.0,0.32058616709798937,3.952569169960474,0.2965347384866138
HOR,1990-1999,LV,exterior_wall,0.8,1035088.8598638703,0.0,0.9881422924901185,0.0,4.201680672268907,0.8
HOR,1990-1999,LV,light_exterior_wall,0.8,1035088.8598638703,0.0,0.9881422924901185,0.0,4.201680672268907,0.8
HOR,1990-1999,LV,light_partition_wall,0.8,679826.2397172088,0.0,0.7836990595611285,0.0,3.2894736842105265,0.6329113924050632
HOR,1990-1999,LV,partition_wall,0.8,679826.2397172088,0.0,0.7836990595611285,0.0,3.2894736842105265,0.6329113924050632
HOR,1990-1999,LV,roof,1.0,1379588.103408438,0.0,1.2285012285012284,0.0,5.376344086021505,1.0
HOR,1990-1999,LV,separating_floor,1.0,738681.4540106889,0.0,0.9629272989889264,0.0,3.430531732418525,0.7518796992481203
HOR,1990-1999,MT,base_floor,2.1,734272.288823293,0.0,0.0,0.3911946367579468,4.984571564206028,0.36272739355813277
HOR,1990-1999,MT,exterior_wall,1.6,563843.483216831,0.0,2.2246941045606228,0.0,5.698005698005698,1.6
HOR,1990-1999,MT,light_exterior_wall,1.6,563843.483216831,0.0,2.2246941045606228,0.0,5.698005698005698,1.6
HOR,1990-1999,MT,light_partition_wall,1.6,478045.79445727053,0.0,1.4657383657017222,0.0,3.6663611365719526,1.0471204188481675
HOR,1990-1999,MT,partition_wall,1.6,478045.79445727053,0.0,1.4657383657017222,0.0,3.6663611365719526,1.0471204188481675
HOR,1990-1999,MT,roof,1.7,1138547.577480046,0.0,2.2552401167418408,0.0,6.9049553208773355,1.6999999999999997
HOR,1990-1999,MT,separating_floor,2.1,601782.0070631489,0.0,1.8488356737245235,0.0,3.7691824463788923,1.240401653868872
HOR,1990-1999,NL,base_floor,0.9,1057877.3379732633,0.0,0.0,0.30930640688936734,3.786285233487589,0.2859470337527415
HOR,1990-1999,NL,exterior_wall,1.05,986645.2295638805,0.0,1.4087311660918111,0.0,4.446446938459718,1.05
HOR,1990-1999,NL,light_exterior_wall,1.05,986645.2295638805,0.0,1.4087311660918111,0.0,4.446446938459718,1.05
HOR,1990-1999,NL,light_partition_wall,1.05,665062.1360991399,0.0,0.9843149962780675,0.0,3.29730941162419,0.7381524841021954
HOR,1990-1999,NL,partition_wall,1.05,665062.1360991399,0.0,0.9843149962780675,0.0,3.29730941162419,0.7381524841021954
HOR,1990-1999,NL,roof,1.2,1411224.4160557722,0.0,1.506024096385542,0.0,5.905511811023622,1.2
HOR,1990-1999,NL,separating_floor,0.9,745320.5709344553,0.0,0.8740834264070315,0.0,3.36637366747709,0.6939090208172706
HOR,1990-1999,NO,base_floor,1.0,1039146.1718249283,0.0,0.0,0.32058616709798937,3.952569169960474,0.2965347384866138
HOR,1990-1999,NO,exterior_wall,0.4,833307.8879670859,0.0,0.4679457182966776,0.0,2.7548209366391188,0.4
HOR,1990-1999,NO,light_exterior_wall,0.4,833307.8879670859,0.0,0.4679457182966776,0.0,2.7548209366391188,0.4
HOR,1990-1999,NO,light_partition_wall,0.4,611935.8685213559,0.0,0.405926527298559,0.0,2.728512960436562,0.353356890459364
HOR,1990-1999,NO,partition_wall,0.4,611935.8685213559,0.0,0.405926527298559,0.0,2.728512960436562,0.353356890459364
HOR,1990-1999,NO,roof,1.0,1379588.103408438,0.0,1.2285012285012284,0.0,5.376344086021505,1.0
HOR,1990-1999,NO,separating_floor,1.0,738681.4540106889,0.0,0.9629272989889264,0.0,3.430531732418525,0.7518796992481203
HOR,1990-1999,PL,base_floor,1.0,1039146.1718249283,0.0,0.0,0.32058616709798937,3.952569169960474,0.2965347384866138
HOR,1990-1999,PL,exterior_wall,0.6,950914.2516123818,0.0,0.7209805335255949,0.0,3.575685339690107,0.6000000000000001
HOR,1990-1999,PL,light_exterior_wall,0.6,950914.2516123818,0.0,0.7209805335255949,0.0,3.575685339690107,0.6000000000000001
HOR,1990-1999,PL,light_partition_wall,0.6,654239.4870062267,0.0,0.59814574818064,0.0,3.0785017957927145,0.5008347245409015
HOR,1990-1999,PL,partition_wall,0.6,654239.4870062267,0.0,0.59814574818064,0.0,3.0785017957927145,0.5008347245409015
HOR,1990-1999,PL,roof,1.0,1379588.103408438,0.0,1.2285012285012284,0.0,5.376344086021505,1.0
HOR,1990-1999,PL,separating_floor,1.0,738681.4540106889,0.0,0.9629272989889264,0.0,3.430531732418525,0.7518796992481203
HOR,1990-1999,PT,base_floor,1.9,797178.7209518849,0.0,0.0,0.3827287906655894,4.863066291272076,0.35480522046958435
HOR,1990-1999,PT,exterior_wall,1.3,174110.1430439008,0.0,1.65856804599387,0.0,6.0131918721750575,1.3
HOR,1990-1999,PT,light_exterior_wall,1.3,174110.1430439008,0.0,1.65856804599387,0.0,6.0131918721750575,1.3
HOR,1990-1999,PT,light_partition_wall,1.3,165927.17622630866,0.0,2.6994171972986214,0.0,3.90107663571718,1.5954311336161495
HOR,1990-1999,PT,partition_wall,1.3,165927.17622630866,0.0,2.6994171972986214,0.0,3.90107663571718,1.5954311336161495
HOR,1990-1999,PT,roof,1.5,230910.15641814106,0.0,1.8631436314363143,0.0,7.69589552238806,1.5
HOR,1990-1999,PT,separating_floor,1.9,634977.7636372563,0.0,1.6992353440951575,0.0,3.7339097966001766,1.1677934849416105
HOR,1990-1999,RO,base_floor,1.05,1029001.4934055437,0.0,0.0,0.32572451593114904,4.028390562056397,0.3013575760643188
HOR,1990-1999,RO,exterior_wall,1.4,654355.98574479,0.0,1.887301159342141,0.0,5.4221533694810224,1.4000000000000001
HOR,1990-1999,RO,light_exterior_wall,1.4,654355.98574479,0.0,1.887301159342141,0.0,5.4221533694810224,1.4000000000000001
HOR,1990-1999,RO,light_partition_wall,1.4,529564.6221804905,0.0,1.303659558618121,0.0,3.6073177016232933,0.957592339261286
HOR,1990-1999,RO,partition_wall,1.4,529564.6221804905,0.0,1.303659558618121,0.0,3.6073177016232933,0.957592339261286
HOR,1990-1999,RO,roof,1.1,1386867.5753541861,0.0,1.3657809783958281,0.0,5.65262076053443,1.1
HOR,1990-1999,RO,separating_floor,1.05,735010.916481341,0.0,1.0067838051633626,0.0,3.4587828378489665,0.7797994801336801
HOR,1990-1999,SE,base_floor,1.0,1039146.1718249283,0.0,0.0,0.32058616709798937,3.952569169960474,0.2965347384866138
HOR,1990-1999,SE,exterior_wall,0.4,833307.8879670859,0.0,0.4679457182966776,0.0,2.7548209366391188,0.4
HOR,1990-1999,SE,light_exterior_wall,0.4,833307.8879670859,0.0,0.4679457182966776,0.0,2.7548209366391188,0.4
HOR,1990-1999,SE,light_partition_wall,0.4,611935.8685213559,0.0,0.405926527298559,0.0,2.728512960436562,0.353356890459364
HOR,1990-1999,SE,partition_wall,0.4,611935.8685213559,0.0,0.405926527298559,0.0,2.728512960436562,0.353356890459364
HOR,1990-1999,SE,roof,1.0,1379588.103408438,0.0,1.2285012285012284,0.0,5.376344086021505,1.0
HOR,1990-1999,SE,separating_floor,1.0,738681.4540106889,0.0,0.9629272989889264,0.0,3.430531732418525,0.7518796992481203
HOR,1990-1999,SI,base_floor,0.44,1061703.9471138816,0.0,0.0,0.22591618696776936,3.0905051687033485,0.210526669756158
HOR,1990-1999,SI,exterior_wall,0.22,1053981.9869251044,0.0,0.24232328233704545,0.0,2.3881399387974516,0.21999999999999997
HOR,1990-1999,SI,light_exterior_wall,0.22,1053981.9869251044,0.0,0.24232328233704545,0.0,2.3881399387974516,0.21999999999999997
HOR,1990-1999,SI,light_partition_wall,0.22,684971.3614370835,0.0,0.6331915733440041,0.0,3.125359382504751,0.5265197273949801
HOR,1990-1999,SI,partition_wall,0.22,684971.3614370835,0.0,0.6331915733440041,0.0,3.125359382504751,0.5265197273949801
HOR,1990-1999,SI,roof,0.21,1221562.7313132263,0.0,0.22697072020824421,0.0,2.8085933100574376,0.21
HOR,1990-1999,SI,separating_floor,0.44,746647.0516024339,0.0,0.8545026966487392,0.0,3.3508096743245384,0.6808711577362148
HOR,1990-1999,SK,base_floor,1.4,944921.2259380579,0.0,0.0,0.3547401648355942,4.455760661998727,0.3285806049316418
HOR,1990-1999,SK,exterior_wall,1.1,823311.0566879071,0.0,1.4180739976795154,0.0,4.90414623272403,1.1
HOR,1990-1999,SK,light_exterior_wall,1.1,823311.0566879071,0.0,1.4180739976795154,0.0,4.90414623272403,1.1
HOR,1990-1999,SK,light_partition_wall,1.1,607944.0747707648,0.0,1.0502697283620568,0.0,3.484872485347695,0.8070432868672047
HOR,1990-1999,SK,partition_wall,1.1,607944.0747707648,0.0,1.0502697283620568,0.0,3.484872485347695,0.8070432868672047
HOR,1990-1999,SK,roof,1.6,1196711.2266091907,0.0,2.098635886673662,0.0,6.734006734006733,1.5999999999999996
HOR,1990-1999,SK,separating_floor,1.4,702455.1314339557,0.0,1.303659558618121,0.0,3.6073177016232933,0.957592339261286
HOR,1990-1999,UK,base_floor,1.1,1018354.3017511403,0.0,0.0,0.33056952386398664,4.099888184867686,0.3059047561826931
HOR,1990-1999,UK,exterior_wall,0.7,558218.3884532957,0.0,0.8185088465444943,0.0,4.83471242263783,0.7000000000000001
HOR,1990-1999,UK,light_exterior_wall,0.7,558218.3884532957,0.0,0.8185088465444943,0.0,4.83471242263783,0.7000000000000001
HOR,1990-1999,UK,light_partition_wall,0.7,456993.46811616514,0.0,1.9445026947975026,0.0,3.789185431271925,1.2850509340916456
HOR,1990-1999,UK,partition_wall,0.7,456993.46811616514,0.0,1.9445026947975026,0.0,3.789185431271925,1.2850509340916456
HOR,1990-1999,UK,roof,0.3,1344229.153196939,0.0,0.3285291281604929,0.0,3.4546705351000506,0.3
HOR,1990-1999,UK,separating_floor,1.1,731100.943650341,0.0,1.0502697283620568,0.0,3.484872485347695,0.8070432868672048
HOR,2000-2010,AT,base_floor,0.45,280059.0819652317,0.0,0.0,0.22626668480595535,3.6077247754014476,0.2129133392952932
HOR,2000-2010,AT,exterior_wall,0.32,938402.9709553154,0.0,0.35496904461125667,0.0,3.248304194133944,0.32
HOR,2000-2010,AT,light_exterior_wall,0.32,938402.9709553154,0.0,0.35496904461125667,0.0,3.248304194133944,0.32
HOR,2000-2010,AT,light_partition_wall,0.32,635274.3031196792,0.0,1.2166103089832352,0.0,3.5701160287709346,0.9073925807312513
HOR,2000-2010,AT,partition_wall,0.32,635274.3031196792,0.0,1.2166103089832352,0.0,3.5701160287709346,0.9073925807312513
HOR,2000-2010,AT,roof,0.2,958636.0420773533,0.0,0.2155409231913581,0.0,2.7738496682258242,0.2
HOR,2000-2010,AT,separating_floor,0.45,269775.62945976434,0.0,2.968539304042448,0.0,3.9281633910576517,1.6907945629351295
HOR,2000-2010,BE,base_floor,0.7,902544.6939823555,0.0,0.0,0.2784963941700841,3.896486613331004,0.2599190151900048
HOR,2000-2010,BE,exterior_wall,0.8,397068.30047203077,0.0,0.9464100676604976,0.0,5.171396655436443,0.8
HOR,2000-2010,BE,light_exterior_wall,0.8,397068.30047203077,0.0,0.9464100676604976,0.0,5.171396655436443,0.8
HOR,2000-2010,BE,light_partition_wall,0.8,349480.9145348469,0.0,2.3389444624836755,0.0,3.855462348526742,1.455396370260613
HOR,2000-2010,BE,partition_wall,0.8,349480.9145348469,0.0,2.3389444624836755,0.0,3.855462348526742,1.455396370260613
HOR,2000-2010,BE,roof,0.7,705000.3267943299,0.0,0.7985014589161994,0.0,5.674545609693659,0.7
HOR,2000-2010,BE,separating_floor,0.7,684472.9096019295,0.0,1.4274604199612542,0.0,3.6534633707037267,1.0264224720393316
HOR,2000-2010,BG,base_floor,0.71,1058229.7373098964,0.0,0.0,0.2831618153407675,3.40315390883382,0.26141093460603815
HOR,2000-2010,BG,exterior_wall,0.5,943404.2114554252,0.0,0.5927682276229994,0.0,3.1948881789137373,0.5
HOR,2000-2010,BG,light_exterior_wall,0.5,943404.2114554252,0.0,0.5927682276229994,0.0,3.1948881789137373,0.5
HOR,2000-2010,BG,light_partition_wall,0.5,651778.319656558,0.0,0.5028916268544129,0.0,2.928257686676427,0.4291845493562232
HOR,2000-2010,BG,partition_wall,0.5,651778.319656558,0.0,0.5028916268544129,0.0,2.928257686676427,0.4291845493562232
HOR,2000-2010,BG,roof,1.05,1383752.631238076,0.0,1.2967765839199703,0.0,5.5176037834997365,1.05
HOR,2000-2010,BG,separating_floor,0.71,745443.7818488252,0.0,0.7010026312281861,0.0,3.2059241866660644,0.5752248237867617
