building_type,building_period,location_id,HRU_efficiency,infiltration_rate_1_h,total_normal_solar_energy_transmittance,ventilation_rate_1_h,window_U_value_W_m2K
OTH,1945-1969,ES,0.0,0.0,0.6375,0.0,5.95
OTH,1945-1969,FI,0.0,0.0,0.5625,0.0,2.3
OTH,1945-1969,FR,0.0,0.0,0.6375,0.0,4.7
OTH,1945-1969,HR,0.0,0.0,0.6375,0.0,4.8
OTH,1945-1969,HU,0.0,0.0,0.5625,0.0,2.85
OTH,1945-1969,IE,0.0,0.0,0.6375,0.0,4.8
OTH,1945-1969,IT,0.0,0.0,0.6375,0.0,5.2
OTH,1945-1969,LT,0.0,0.0,0.5625,0.0,2.35
OTH,1945-1969,LU,0.0,0.0,0.6375,0.0,4.5
OTH,1945-1969,LV,0.0,0.0,0.5625,0.0,2.6
OTH,1945-1969,MT,0.0,0.0,0.6375,0.0,6.0
OTH,1945-1969,NL,0.0,0.0,0.5625,0.0,3.7
OTH,1945-1969,NO,0.0,0.0,0.5625,0.0,3.1
OTH,1945-1969,PL,0.0,0.0,0.5625,0.0,3.7
OTH,1945-1969,PT,0.0,0.0,0.6375,0.0,4.45
OTH,1945-1969,RO,0.0,0.0,0.5625,0.0,2.7
OTH,1945-1969,SE,0.0,0.0,0.5625,0.0,3.1
OTH,1945-1969,SI,0.0,0.0,0.5625,0.0,2.8
OTH,1945-1969,SK,0.0,0.0,0.5625,0.0,3.05
OTH,1945-1969,UK,0.0,0.0,0.6375,0.0,4.8
OTH,1970-1979,AT,0.0,0.0,0.5625,0.0,2.4
OTH,1970-1979,BE,0.0,0.0,0.6375,0.0,4.2
OTH,1970-1979,BG,0.0,0.0,0.5625,0.0,2.76
OTH,1970-1979,CH,0.0,0.0,0.5625,0.0,2.15
OTH,1970-1979,CY,0.0,0.0,0.6375,0.0,5.97
OTH,1970-1979,CZ,0.0,0.0,0.5625,0.0,2.2
OTH,1970-1979,DE,0.0,0.0,0.5625,0.0,2.15
OTH,1970-1979,DK,0.0,0.0,0.5625,0.0,2.51
OTH,1970-1979,EE,0.0,0.0,0.5025000000000001,0.0,1.2999999999999998
OTH,1970-1979,EL,0.0,0.0,0.6375,0.0,5.0
OTH,1970-1979,ES,0.0,0.0,0.6375,0.0,6.1
OTH,1970-1979,FI,0.0,0.0,0.5325,0.0,2.2
OTH,1970-1979,FR,0.0,0.0,0.6375,0.0,4.4
OTH,1970-1979,HR,0.0,0.0,0.6375,0.0,4.75
OTH,1970-1979,HU,0.0,0.0,0.5625,0.0,2.77
OTH,1970-1979,IE,0.0,0.0,0.6375,0.0,4.05
OTH,1970-1979,IT,0.0,0.0,0.6375,0.0,4.9
OTH,1970-1979,LT,0.0,0.0,0.5625,0.0,2.3
OTH,1970-1979,LU,0.0,0.0,0.5625,0.0,3.2
OTH,1970-1979,LV,0.0,0.0,0.5625,0.0,2.55
OTH,1970-1979,MT,0.0,0.0,0.6375,0.0,5.9
OTH,1970-1979,NL,0.0,0.0,0.5625,0.0,3.55
OTH,1970-1979,NO,0.0,0.0,0.5625,0.0,3.0
OTH,1970-1979,PL,0.0,0.0,0.5625,0.0,2.6
OTH,1970-1979,PT,0.0,0.0,0.6375,0.0,4.475
OTH,1970-1979,RO,0.0,0.0,0.5625,0.0,2.55
OTH,1970-1979,SE,0.0,0.0,0.5625,0.0,3.0
OTH,1970-1979,SI,0.0,0.0,0.5625,0.0,2.5
OTH,1970-1979,SK,0.0,0.0,0.5625,0.0,2.9
OTH,1970-1979,UK,0.0,0.0,0.6375,0.0,4.05
OTH,1980-1989,AT,0.0,0.0,0.5625,0.0,2.1
OTH,1980-1989,BE,0.0,0.0,0.5625,0.0,3.8
OTH,1980-1989,BG,0.0,0.0,0.5625,0.0,2.7
OTH,1980-1989,CH,0.0,0.0,0.5025000000000001,0.0,1.9
OTH,1980-1989,CY,0.0,0.0,0.6375,0.0,5.9
OTH,1980-1989,CZ,0.0,0.0,0.5625,0.0,2.1
OTH,1980-1989,DE,0.0,0.0,0.5025000000000001,0.0,1.9
OTH,1980-1989,DK,0.0,0.0,0.5625,0.0,2.49
OTH,1980-1989,EE,0.0,0.0,0.5025000000000001,0.0,1.25
OTH,1980-1989,EL,0.0,0.0,0.6375,0.0,5.3
OTH,1980-1989,ES,0.0,0.0,0.5625,0.0,3.3
OTH,1980-1989,FI,0.0,0.0,0.5025000000000001,0.0,2.0
OTH,1980-1989,FR,0.0,0.0,0.5625,0.0,3.4
OTH,1980-1989,HR,0.0,0.0,0.6375,0.0,4.6
OTH,1980-1989,HU,0.0,0.0,0.5625,0.0,2.7
OTH,1980-1989,IE,0.0,0.0,0.5625,0.0,3.3
OTH,1980-1989,IT,0.0,0.0,0.6375,0.0,4.2
OTH,1980-1989,LT,0.0,0.0,0.5325,0.0,2.1
OTH,1980-1989,LU,0.0,0.0,0.5025000000000001,0.0,2.0
OTH,1980-1989,LV,0.0,0.0,0.5625,0.0,2.53
OTH,1980-1989,MT,0.0,0.0,0.6375,0.0,5.8
OTH,1980-1989,NL,0.0,0.0,0.5625,0.0,3.4
OTH,1980-1989,NO,0.0,0.0,0.5625,0.0,2.5
OTH,1980-1989,PL,0.0,0.0,0.5625,0.0,2.45
OTH,1980-1989,PT,0.0,0.0,0.6375,0.0,4.4
OTH,1980-1989,RO,0.0,0.0,0.5625,0.0,2.475
OTH,1980-1989,SE,0.0,0.0,0.5625,0.0,2.5
OTH,1980-1989,SI,0.0,0.0,0.5025000000000001,0.0,1.9
OTH,1980-1989,SK,0.0,0.0,0.5625,0.0,2.6
OTH,1980-1989,UK,0.0,0.0,0.5625,0.0,3.3
OTH,1990-1999,AT,0.0,0.0,0.5025000000000001,0.0,1.4
OTH,1990-1999,BE,0.0,0.0,0.5625,0.0,3.7
OTH,1990-1999,BG,0.0,0.0,0.5625,0.0,2.67
OTH,1990-1999,CH,0.0,0.0,0.5025000000000001,0.0,1.6
OTH,1990-1999,CY,0.0,0.0,0.5025000000000001,0.0,2.5
OTH,1990-1999,CZ,0.0,0.0,0.5025000000000001,0.0,1.8
OTH,1990-1999,DE,0.0,0.0,0.5025000000000001,0.0,1.6
OTH,1990-1999,DK,0.0,0.0,0.5025000000000001,0.0,2.05
OTH,1990-1999,EE,0.0,0.0,0.5025000000000001,0.0,1.25
OTH,1990-1999,EL,0.0,0.0,0.5625,0.0,3.7
OTH,1990-1999,ES,0.0,0.0,0.5625,0.0,3.05
OTH,1990-1999,FI,0.0,0.0,0.5025000000000001,0.0,1.7
OTH,1990-1999,FR,0.0,0.0,0.5625,0.0,3.3
OTH,1990-1999,HR,0.0,0.0,0.5625,0.0,2.7
OTH,1990-1999,HU,0.0,0.0,0.5625,0.0,2.45
OTH,1990-1999,IE,0.0,0.0,0.5625,0.0,2.9
OTH,1990-1999,IT,0.0,0.0,0.5625,0.0,3.6
OTH,1990-1999,LT,0.0,0.0,0.5025000000000001,0.0,1.9
OTH,1990-1999,LU,0.0,0.0,0.5025000000000001,0.0,1.6
OTH,1990-1999,LV,0.0,0.0,0.5625,0.0,2.5
OTH,1990-1999,MT,0.0,0.0,0.6375,0.0,5.7
OTH,1990-1999,NL,0.0,0.0,0.5625,0.0,2.9
OTH,1990-1999,NO,0.0,0.0,0.5025000000000001,0.0,1.7
OTH,1990-1999,PL,0.0,0.0,0.5625,0.0,2.3
OTH,1990-1999,PT,0.0,0.0,0.5025000000000001,0.0,1.6
OTH,1990-1999,RO,0.0,0.0,0.5625,0.0,2.4
OTH,1990-1999,SE,0.0,0.0,0.5025000000000001,0.0,1.7
OTH,1990-1999,SI,0.0,0.0,0.5025000000000001,0.0,1.1
OTH,1990-1999,SK,0.0,0.0,0.5625,0.0,2.3
OTH,1990-1999,UK,0.0,0.0,0.5625,0.0,2.9
OTH,2000-2010,AT,0.0,0.0,0.5025000000000001,0.0,1.3
OTH,2000-2010,BE,0.0,0.0,0.5025000000000001,0.0,2.3
OTH,2000-2010,BG,0.0,0.0,0.5025000000000001,0.0,2.65
OTH,2000-2010,CH,0.0,0.0,0.5025000000000001,0.0,1.3
OTH,2000-2010,CY,0.0,0.0,0.5025000000000001,0.0,1.6
OTH,2000-2010,CZ,0.0,0.0,0.5025000000000001,0.0,1.5
OTH,2000-2010,DE,0.0,0.0,0.5025000000000001,0.0,1.3
OTH,2000-2010,DK,0.0,0.0,0.5025000000000001,0.0,1.61
OTH,2000-2010,EE,0.0,0.0,0.5025000000000001,0.0,1.25
OTH,2000-2010,EL,0.0,0.0,0.5625,0.0,3.5
OTH,2000-2010,ES,0.0,0.0,0.5625,0.0,2.8
OTH,2000-2010,FI,0.0,0.0,0.5025000000000001,0.0,1.5
OTH,2000-2010,FR,0.0,0.0,0.5025000000000001,0.0,2.7
OTH,2000-2010,HR,0.0,0.0,0.5025000000000001,0.0,1.8
OTH,2000-2010,HU,0.0,0.0,0.5625,0.0,2.2
OTH,2000-2010,IE,0.0,0.0,0.5025000000000001,0.0,2.3
OTH,2000-2010,IT,0.0,0.0,0.5625,0.0,2.98
OTH,2000-2010,LT,0.0,0.0,0.5025000000000001,0.0,2.13
OTH,2000-2010,LU,0.0,0.0,0.5025000000000001,0.0,1.6
OTH,2000-2010,LV,0.0,0.0,0.5025000000000001,0.0,2.05
OTH,2000-2010,MT,0.0,0.0,0.6375,0.0,5.6
OTH,2000-2010,NL,0.0,0.0,0.5025000000000001,0.0,1.8
OTH,2000-2010,NO,0.0,0.0,0.5025000000000001,0.0,1.7
OTH,2000-2010,PL,0.0,0.0,0.5625,0.0,2.1
OTH,2000-2010,PT,0.0,0.0,0.5625,0.0,3.8
OTH,2000-2010,RO,0.0,0.0,0.5025000000000001,0.0,1.85
OTH,2000-2010,SE,0.0,0.0,0.5025000000000001,0.0,1.7
OTH,2000-2010,SI,0.0,0.0,0.5025000000000001,0.0,1.1
OTH,2000-2010,SK,0.0,0.0,0.5625,0.0,2.0
OTH,2000-2010,UK,0.0,0.0,0.5025000000000001,0.0,2.3
OTH,2011-2021,AT,0.0,0.0,0.5025000000000001,0.0,1.4
OTH,2011-2021,BE,0.0,0.0,0.5025000000000001,0.0,2.5
OTH,2011-2021,BG,0.0,0.0,0.5025000000000001,0.0,1.8
OTH,2011-2021,CH,0.0,0.0,0.5025000000000001,0.0,1.15
OTH,2011-2021,CY,0.0,0.0,0.5025000000000001,0.0,1.35
OTH,2011-2021,CZ,0.0,0.0,0.5025000000000001,0.0,1.49
OTH,2011-2021,DE,0.0,0.0,0.5025000000000001,0.0,1.15
OTH,2011-2021,DK,0.0,0.0,0.5025000000000001,0.0,1.47
OTH,2011-2021,EE,0.0,0.0,0.5025000000000001,0.0,1.25
OTH,2011-2021,EL,0.0,0.0,0.5025000000000001,0.0,1.6
OTH,2011-2021,ES,0.0,0.0,0.6375,0.0,4.48
OTH,2011-2021,FI,0.0,0.0,0.5025000000000001,0.0,1.38
OTH,2011-2021,FR,0.0,0.0,0.5025000000000001,0.0,2.6
OTH,2011-2021,HR,0.0,0.0,0.5025000000000001,0.0,1.54
OTH,2011-2021,HU,0.0,0.0,0.5025000000000001,0.0,1.23
OTH,2011-2021,IE,0.0,0.0,0.5025000000000001,0.0,1.84
OTH,2011-2021,IT,0.0,0.0,0.5625,0.0,2.37
OTH,2011-2021,LT,0.0,0.0,0.5025000000000001,0.0,2.37
OTH,2011-2021,LU,0.0,0.0,0.5025000000000001,0.0,1.2
OTH,2011-2021,LV,0.0,0.0,0.5025000000000001,0.0,1.6
OTH,2011-2021,MT,0.0,0.0,0.6375,0.0,5.2
OTH,2011-2021,NL,0.0,0.0,0.5025000000000001,0.0,2.2
OTH,2011-2021,NO,0.0,0.0,0.5025000000000001,0.0,1.3
OTH,2011-2021,PL,0.0,0.0,0.5025000000000001,0.0,1.7
OTH,2011-2021,PT,0.0,0.0,0.5625,0.0,2.8
OTH,2011-2021,RO,0.0,0.0,0.5025000000000001,0.0,1.3
OTH,2011-2021,SE,0.0,0.0,0.5025000000000001,0.0,1.3
OTH,2011-2021,SI,0.0,0.0,0.5025000000000001,0.0,1.1
OTH,2011-2021,SK,0.0,0.0,0.5025000000000001,0.0,1.7
OTH,2011-2021,UK,0.0,0.0,0.5025000000000001,0.0,1.84
SFH,1850-1850,DK,0.0,0.0,0.5625,0.0,2.695
SFH,1850-1859,CH,0.0,0.0,0.5625,0.0,2.7999999999999994
SFH,1850-1859,DE,0.0,0.0,0.5625,0.0,2.7999999999999994
SFH,1850-1899,IE,0.0,0.0,0.6375,0.0,4.8
SFH,1850-1899,UK,0.0,0.0,0.6375,0.0,4.8
SFH,1850-1900,ES,0.0,0.0,0.6375,0.0,5.0
SFH,1850-1900,IT,0.0,0.0,0.6375,0.0,5.7
SFH,1850-1900,MT,0.0,0.0,0.6375,0.0,5.0
SFH,1850-1900,PT,0.0,0.0,0.6375,0.0,5.0
SFH,1850-1914,FR,0.0,0.0,0.6375,0.0,4.800000000000001
SFH,1850-1918,AT,0.0,0.0,0.5625,0.0,2.2
SFH,1850-1918,BG,0.0,0.0,0.6375,0.0,5.88
SFH,1850-1918,RO,0.0,0.0,0.6375,0.0,5.88
SFH,1850-1920,CZ,0.0,0.0,0.5625,0.0,2.7000000000000006
SFH,1850-1920,SK,0.0,0.0,0.5625,0.0,2.7000000000000006
SFH,1850-1944,HU,0.0,0.0,0.5625,0.0,3.5
SFH,1850-1945,BE,0.0,0.0,0.6375,0.0,5.0
SFH,1850-1945,HR,0.0,0.0,0.5625,0.0,2.2
SFH,1850-1945,PL,0.0,0.0,0.6375,0.0,5.0
SFH,1850-1945,SI,0.0,0.0,0.5625,0.0,2.2
SFH,1850-1960,EE,0.0,0.0,0.5625,0.0,2.34
SFH,1850-1960,FI,0.0,0.0,0.5625,0.0,2.34
SFH,1850-1960,LT,0.0,0.0,0.5625,0.0,2.34
SFH,1850-1960,LV,0.0,0.0,0.5625,0.0,2.34
SFH,1850-1960,NO,0.0,0.0,0.5625,0.0,2.34
SFH,1850-1960,SE,0.0,0.0,0.5625,0.0,2.34
SFH,1850-1964,LU,0.0,0.0,0.5625,0.0,3.551802120141343
SFH,1850-1964,NL,0.0,0.0,0.5625,0.0,3.551802120141343
SFH,1850-1980,CY,0.0,0.0,0.6375,0.0,6.099999999999999
SFH,1850-1980,EL,0.0,0.0,0.6375,0.0,4.7761344537815145
SFH,1851-1930,DK,0.0,0.0,0.5625,0.0,2.6250000000000004
SFH,1860-1918,CH,0.0,0.0,0.5625,0.0,2.7999999999999994
SFH,1860-1918,DE,0.0,0.0,0.5625,0.0,2.7999999999999994
SFH,1900-1929,IE,0.0,0.0,0.6375,0.0,4.8
SFH,1900-1929,UK,0.0,0.0,0.6375,0.0,4.8
SFH,1901-1920,IT,0.0,0.0,0.6375,0.0,5.7
SFH,1901-1936,ES,0.0,0.0,0.6375,0.0,4.59
SFH,1901-1936,MT,0.0,0.0,0.6375,0.0,4.59
SFH,1901-1936,PT,0.0,0.0,0.6375,0.0,4.59
SFH,1915-1948,FR,0.0,0.0,0.6375,0.0,4.8
SFH,1919-1929,BG,0.0,0.0,0.6375,0.0,5.88
SFH,1919-1929,RO,0.0,0.0,0.6375,0.0,5.88
SFH,1919-1944,AT,0.0,0.0,0.5025000000000001,0.0,1.444524236983842
SFH,1919-1948,CH,0.0,0.0,0.5625,0.0,2.7999999999999994
SFH,1919-1948,DE,0.0,0.0,0.5625,0.0,2.7999999999999994
SFH,1921-1945,CZ,0.0,0.0,0.5625,0.0,2.7000000000000006
SFH,1921-1945,IT,0.0,0.0,0.6375,0.0,4.9
SFH,1921-1945,SK,0.0,0.0,0.5625,0.0,2.7000000000000006
SFH,1930-1949,IE,0.0,0.0,0.6375,0.0,4.8
SFH,1930-1949,UK,0.0,0.0,0.6375,0.0,4.8
SFH,1930-1959,BG,0.0,0.0,0.6375,0.0,5.88
SFH,1930-1959,RO,0.0,0.0,0.6375,0.0,5.88
SFH,1931-1950,DK,0.0,0.0,0.5625,0.0,2.6
SFH,1937-1959,ES,0.0,0.0,0.6375,0.0,4.59
SFH,1937-1959,MT,0.0,0.0,0.6375,0.0,4.59
SFH,1937-1959,PT,0.0,0.0,0.6375,0.0,4.59
SFH,1945-1960,AT,0.0,0.0,0.5625,0.0,2.3
SFH,1945-1979,HU,0.0,0.0,0.5625,0.0,3.5
SFH,1946-1960,CZ,0.0,0.0,0.5625,0.0,2.7000000000000006
SFH,1946-1960,IT,0.0,0.0,0.6375,0.0,4.9
SFH,1946-1960,SK,0.0,0.0,0.5625,0.0,2.7000000000000006
SFH,1946-1966,PL,0.0,0.0,0.6375,0.0,5.0
SFH,1946-1970,BE,0.0,0.0,0.6375,0.0,5.0
SFH,1946-1970,HR,0.0,0.0,0.5625,0.0,2.8
SFH,1946-1970,SI,0.0,0.0,0.5625,0.0,2.8
SFH,1949-1957,CH,0.0,0.0,0.5625,0.0,2.7999999999999994
SFH,1949-1957,DE,0.0,0.0,0.5625,0.0,2.7999999999999994
SFH,1949-1967,FR,0.0,0.0,0.5625,0.0,2.5999999999999996
SFH,1950-1966,IE,0.0,0.0,0.6375,0.0,5.469409937888199
SFH,1950-1966,UK,0.0,0.0,0.6375,0.0,5.469409937888199
SFH,1951-1960,DK,0.0,0.0,0.5625,0.0,2.65
SFH,1958-1968,CH,0.0,0.0,0.5625,0.0,2.7999999999999994
SFH,1958-1968,DE,0.0,0.0,0.5625,0.0,2.7999999999999994
SFH,1960-1979,ES,0.0,0.0,0.6375,0.0,4.59
SFH,1960-1979,MT,0.0,0.0,0.6375,0.0,4.59
SFH,1960-1979,PT,0.0,0.0,0.6375,0.0,4.59
SFH,1960-1998,BG,0.0,0.0,0.5625,0.0,2.32
SFH,1960-1998,RO,0.0,0.0,0.5625,0.0,2.32
SFH,1961-1972,DK,0.0,0.0,0.5625,0.0,2.6599999999999997
SFH,1961-1975,EE,0.0,0.0,0.5625,0.0,2.3
SFH,1961-1975,FI,0.0,0.0,0.5625,0.0,2.3
SFH,1961-1975,IT,0.0,0.0,0.6375,0.0,4.9
SFH,1961-1975,LT,0.0,0.0,0.5625,0.0,2.3
SFH,1961-1975,LV,0.0,0.0,0.5625,0.0,2.3
SFH,1961-1975,NO,0.0,0.0,0.5625,0.0,2.3
SFH,1961-1975,SE,0.0,0.0,0.5625,0.0,2.3
SFH,1961-1980,AT,0.0,0.0,0.5625,0.0,2.6
SFH,1961-1980,CZ,0.0,0.0,0.5625,0.0,2.7999999999999994
SFH,1961-1980,SK,0.0,0.0,0.5625,0.0,2.7999999999999994
SFH,1965-1974,LU,0.0,0.0,0.5625,0.0,3.3945367412140572
SFH,1965-1974,NL,0.0,0.0,0.5625,0.0,3.3945367412140572
SFH,1967-1977,IE,0.0,0.0,0.6375,0.0,5.7
SFH,1967-1977,UK,0.0,0.0,0.6375,0.0,5.7
SFH,1967-1985,PL,0.0,0.0,0.5625,0.0,2.6
SFH,1968-1974,FR,0.0,0.0,0.5625,0.0,2.6
SFH,1969-1978,CH,0.0,0.0,0.5625,0.0,2.7999999999999994
SFH,1969-1978,DE,0.0,0.0,0.5625,0.0,2.7999999999999994
SFH,1971-1980,HR,0.0,0.0,0.5625,0.0,2.8
SFH,1971-1980,SI,0.0,0.0,0.5625,0.0,2.8
SFH,1971-1990,BE,0.0,0.0,0.5625,0.0,3.5
SFH,1973-1978,DK,0.0,0.0,0.5625,0.0,2.5850000000000004
SFH,1975-1981,FR,0.0,0.0,0.5625,0.0,2.8000000000000003
SFH,1975-1991,LU,0.0,0.0,0.5625,0.0,3.1996969696969697
SFH,1975-1991,NL,0.0,0.0,0.5625,0.0,3.1996969696969697
SFH,1976-1985,EE,0.0,0.0,0.5625,0.0,2.01
SFH,1976-1985,FI,0.0,0.0,0.5625,0.0,2.01
SFH,1976-1985,LT,0.0,0.0,0.5625,0.0,2.01
SFH,1976-1985,LV,0.0,0.0,0.5625,0.0,2.01
SFH,1976-1985,NO,0.0,0.0,0.5625,0.0,2.01
SFH,1976-1985,SE,0.0,0.0,0.5625,0.0,2.01
SFH,1976-1990,IT,0.0,0.0,0.5625,0.0,2.7999999999999994
SFH,1978-1982,IE,0.0,0.0,0.5625,0.0,3.7000000000000006
SFH,1978-1982,UK,0.0,0.0,0.5625,0.0,3.7000000000000006
SFH,1979-1983,CH,0.0,0.0,0.5625,0.0,4.3
SFH,1979-1983,DE,0.0,0.0,0.5625,0.0,4.3
SFH,1979-1998,DK,0.0,0.0,0.5025000000000001,0.0,1.9400000000000002
SFH,1980-1989,HU,0.0,0.0,0.5625,0.0,2.5
SFH,1980-2006,ES,0.0,0.0,0.5625,0.0,3.09
SFH,1980-2006,MT,0.0,0.0,0.5625,0.0,3.09
SFH,1980-2006,PT,0.0,0.0,0.5625,0.0,3.09
SFH,1981-1990,AT,0.0,0.0,0.5025000000000001,0.0,1.1
SFH,1981-1994,CZ,0.0,0.0,0.5625,0.0,2.7999999999999994
SFH,1981-1994,SK,0.0,0.0,0.5625,0.0,2.7999999999999994
SFH,1981-2000,EL,0.0,0.0,0.6375,0.0,5.043749999999999
SFH,1981-2001,HR,0.0,0.0,0.5025000000000001,0.0,1.5999999999999999
SFH,1981-2001,SI,0.0,0.0,0.5025000000000001,0.0,1.5999999999999999
SFH,1981-2006,CY,0.0,0.0,0.6375,0.0,6.099999999999999
SFH,1982-1989,FR,0.0,0.0,0.5625,0.0,2.389189189189189
SFH,1983-1993,IE,0.0,0.0,0.5625,0.0,3.1
SFH,1983-1993,UK,0.0,0.0,0.5625,0.0,3.1
SFH,1984-1994,CH,0.0,0.0,0.5625,0.0,3.2000000000000006
SFH,1984-1994,DE,0.0,0.0,0.5625,0.0,3.2000000000000006
SFH,1986-1992,PL,0.0,0.0,0.5625,0.0,2.6
SFH,1986-1995,EE,0.0,0.0,0.5025000000000001,0.0,1.9400000000000002
SFH,1986-1995,FI,0.0,0.0,0.5025000000000001,0.0,1.9400000000000002
SFH,1986-1995,LT,0.0,0.0,0.5025000000000001,0.0,1.9400000000000002
SFH,1986-1995,LV,0.0,0.0,0.5025000000000001,0.0,1.9400000000000002
SFH,1986-1995,NO,0.0,0.0,0.5025000000000001,0.0,1.9400000000000002
SFH,1986-1995,SE,0.0,0.0,0.5025000000000001,0.0,1.9400000000000002
SFH,1990-1999,FR,0.0,0.0,0.5625,0.0,2.6
SFH,1990-2005,HU,0.0,0.0,0.5625,0.0,2.0
SFH,1991-2000,AT,0.0,0.0,0.5025000000000001,0.0,1.3999999999999997
SFH,1991-2005,BE,0.0,0.0,0.5625,0.0,3.5000000000000004
SFH,1991-2005,IT,0.0,0.0,0.5625,0.0,2.7999999999999994
SFH,1992-2005,LU,0.0,0.0,0.5625,0.0,2.303888888888889
SFH,1992-2005,NL,0.0,0.0,0.5625,0.0,2.303888888888889
SFH,1993-2002,PL,0.0,0.0,0.5025000000000001,0.0,1.6000000000000003
SFH,1994-2004,IE,0.0,0.0,0.5625,0.0,2.7999999999999994
SFH,1994-2004,UK,0.0,0.0,0.5625,0.0,2.7999999999999994
SFH,1995-2001,CH,0.0,0.0,0.5025000000000001,0.0,1.8999999999999997
SFH,1995-2001,DE,0.0,0.0,0.5025000000000001,0.0,1.8999999999999997
SFH,1995-2010,CZ,0.0,0.0,0.5025000000000001,0.0,1.3999999999999997
SFH,1995-2010,SK,0.0,0.0,0.5025000000000001,0.0,1.3999999999999997
SFH,1996-2021,EE,0.0,0.0,0.5025000000000001,0.0,1.87
SFH,1996-2021,FI,0.0,0.0,0.5025000000000001,0.0,1.87
SFH,1996-2021,LT,0.0,0.0,0.5025000000000001,0.0,1.87
SFH,1996-2021,LV,0.0,0.0,0.5025000000000001,0.0,1.87
SFH,1996-2021,NO,0.0,0.0,0.5025000000000001,0.0,1.87
SFH,1996-2021,SE,0.0,0.0,0.5025000000000001,0.0,1.87
SFH,1999-2006,DK,0.0,0.0,0.5025000000000001,0.0,1.845
SFH,1999-2008,BG,0.0,0.0,0.5025000000000001,0.0,1.1
SFH,1999-2008,RO,0.0,0.0,0.5025000000000001,0.0,1.1
SFH,2000-2005,FR,0.0,0.0,0.5025000000000001,0.0,1.8
SFH,2001-2009,AT,0.0,0.0,0.5025000000000001,0.0,1.1
SFH,2001-2010,EL,0.0,0.0,0.5625,0.0,4.10625
SFH,2002-2008,HR,0.0,0.0,0.5025000000000001,0.0,1.4000000000000001
SFH,2002-2008,SI,0.0,0.0,0.5025000000000001,0.0,1.4000000000000001
SFH,2002-2009,CH,0.0,0.0,0.5025000000000001,0.0,1.3999999999999997
SFH,2002-2009,DE,0.0,0.0,0.5025000000000001,0.0,1.3999999999999997
SFH,2003-2008,PL,0.0,0.0,0.5025000000000001,0.0,1.2
SFH,2005-2010,IE,0.0,0.0,0.5625,0.0,2.7999999999999994
SFH,2005-2010,UK,0.0,0.0,0.5625,0.0,2.7999999999999994
SFH,2006-2011,BE,0.0,0.0,0.5025000000000001,0.0,2.0
SFH,2006-2012,FR,0.0,0.0,0.5025000000000001,0.0,1.3999999999999997
SFH,2006-2014,LU,0.0,0.0,0.5025000000000001,0.0,1.8
SFH,2006-2014,NL,0.0,0.0,0.5025000000000001,0.0,1.8
SFH,2006-2021,HU,0.0,0.0,0.5025000000000001,0.0,1.5
SFH,2006-2021,IT,0.0,0.0,0.5025000000000001,0.0,2.2
SFH,2007-2010,DK,0.0,0.0,0.5025000000000001,0.0,1.54
SFH,2007-2013,CY,0.0,0.0,0.5625,0.0,3.2000000000000006
SFH,2007-2021,ES,0.0,0.0,0.5625,0.0,3.09
SFH,2007-2021,MT,0.0,0.0,0.5625,0.0,3.09
SFH,2007-2021,PT,0.0,0.0,0.5625,0.0,3.09
SFH,2009-2021,BG,0.0,0.0,0.5025000000000001,0.0,1.1
SFH,2009-2021,HR,0.0,0.0,0.5025000000000001,0.0,1.0999999999999999
SFH,2009-2021,PL,0.0,0.0,0.5025000000000001,0.0,1.1
SFH,2009-2021,RO,0.0,0.0,0.5025000000000001,0.0,1.1
SFH,2009-2021,SI,0.0,0.0,0.5025000000000001,0.0,1.0999999999999999
SFH,2010-2015,CH,0.0,0.0,0.5025000000000001,0.0,1.3
SFH,2010-2015,DE,0.0,0.0,0.5025000000000001,0.0,1.3
SFH,2010-2021,AT,0.0,0.0,0.5025000000000001,0.0,1.3999999999999997
SFH,2011-2021,CZ,0.0,0.0,0.5025000000000001,0.0,1.2
SFH,2011-2021,DK,0.0,0.0,0.5025000000000001,0.0,1.3
SFH,2011-2021,EL,0.0,0.0,0.5025000000000001,0.0,2.9000000000000004
SFH,2011-2021,IE,0.0,0.0,0.5025000000000001,0.0,1.5999999999999999
SFH,2011-2021,SK,0.0,0.0,0.5025000000000001,0.0,1.2
SFH,2011-2021,UK,0.0,0.0,0.5025000000000001,0.0,1.5999999999999999
SFH,2012-2021,BE,0.0,0.0,0.5025000000000001,0.0,1.7
SFH,2013-2021,FR,0.0,0.0,0.5025000000000001,0.0,1.3999999999999997
SFH,2014-2021,CY,0.0,0.0,0.5625,0.0,3.2000000000000006
SFH,2015-2021,LU,0.0,0.0,0.5025000000000001,0.0,1.8
SFH,2015-2021,NL,0.0,0.0,0.5025000000000001,0.0,1.8
SFH,2016-2021,CH,0.0,0.0,0.5025000000000001,0.0,1.3
SFH,2016-2021,DE,0.0,0.0,0.5025000000000001,0.0,1.3
TRA,1850-1944,AT,0.0,0.0,0.5625,0.0,3.2
TRA,1850-1944,BE,0.0,0.0,0.6375,0.0,4.5
TRA,1850-1944,BG,0.0,0.0,0.5625,0.0,3.1
TRA,1850-1944,CH,0.0,0.0,0.5625,0.0,2.9
TRA,1850-1944,CY,0.0,0.0,0.6375,0.0,6.125
TRA,1850-1944,CZ,0.0,0.0,0.5625,0.0,2.8
TRA,1850-1944,DE,0.0,0.0,0.5625,0.0,2.9
